SAINT-LOUIS_DAGANA_THIEUDEME PEULH;1
TAMBACOUNDA_TAMBACOUNDA_DIAKHABA PEULH;1
LOUGA_LINGUERE_KOTHIEDIE AYRE;1
TAMBACOUNDA_GOUDIRY_TOULEKEDE;1
ZIGUINCHOR_BIGNONA_H3 HEDIEGNOR;1
SAINT-LOUIS_PODOR_DIOCKY;1
MATAM_RANEROU FERLO_H5 BOKILODJI;1
MATAM_RANEROU FERLO_DAROU SALAM;2
KOLDA_VELINGARA_H1 DEMOUSSOR DEMBA;1
DAKAR_GUEDIAWAYE_SAM GUEDIAWAYE;1
FATICK_FATICK_MBETITE NGOUYE;1
LOUGA_LINGUERE_DIAM DIALE;1
SAINT-LOUIS_PODOR_H9 KODIOLI;1
TAMBACOUNDA_TAMBACOUNDA_H1 BABACO;1
KAOLACK_NIORO_TOUBA PEULH;1
KOLDA_MEDINA YORO FOULAH_SINTHIANG PATHE MAOUNDE (PATHE MAOUNDE);1
DAKAR_DAKAR_BAGDAD;1
THIES_M’BOUR_FADIAL BAMBARA;1
KAFFRINE_MALEM HODDAR_PAFFA;1
LOUGA_LOUGA_COKI HEDE;1
MATAM_RANEROU FERLO_SALDAW;1
KEDOUGOU_KEDOUGOU_WASSAYA;1
DAKAR_DAKAR_ZONE DE CAPTAGE;1
LOUGA_LOUGA_NDIARE KEUR MAPENDA;1
TAMBACOUNDA_GOUDIRY_H4 GOUREL DEMBA;1
FATICK_FOUNDIOUGNE_THIANDE THISSE;1
LOUGA_KEBEMER_GOUDIPEYE;1
SEDHIOU_SEDHIOU_BLOC STATION;1
LOUGA_LINGUERE_H2 MBAGANE;1
THIES_TIVAOUANE_DIOUNG SALL;1
MATAM_KANEL_SALOR DIAWBE;1
TAMBACOUNDA_TAMBACOUNDA_KOUTHIAKOTO SAMBA NDIAYE (SINTHIOU SAMBA);1
KAFFRINE_KAFFRINE_KEUR GANDA CISSE;1
SEDHIOU_SEDHIOU_DJIGUIMAR;1
THIES_TIVAOUANE_YEUMA;1
KOLDA_KOLDA_NDANGANE;1
THIES_THIES_MBIDIEUM LEBOU;1
ZIGUINCHOR_BIGNONA_H4 BOULELAYE;1
LOUGA_KEBEMER_THISSE PEULH;1
KAFFRINE_MALEM HODDAR_LOUGUENE;1
DAKAR_KEUR MASSAR_PARCELLES ASSAINIES UNITE 18;2
DIOURBEL_DIOURBEL_H9 KEUR YORO BA;1
KAOLACK_NIORO_MANKA COUNDA NDEMENE;1
SAINT-LOUIS_SAINT LOUIS_H2 KEUR MOUSSA SOW;1
KAFFRINE_BIRKELANE_NDIAYENE BAGANA;1
DIOURBEL_BAMBEY_H1 NDOCKA;1
LOUGA_LOUGA_MASSAR TEUGUE;1
TAMBACOUNDA_BAKEL_H1 GOUREL DEMBA KONKON;1
THIES_THIES_H1 SOUTENANG;1
MATAM_KANEL_ANDI YARI;1
LOUGA_KEBEMER_GUIRANENE;1
DIOURBEL_BAMBEY_H2 PETHIE SIWE;1
KAOLACK_GUINGUINEO_NGARE KEUR MADIENG;1
LOUGA_LOUGA_NGUEYENE;1
KEDOUGOU_SALEMATA_H2 SEDEMBOU;1
DAKAR_KEUR MASSAR_MONTAGNE II;1
TAMBACOUNDA_KOUPENTOUM_H5 LOUMBOUL SAMBA YACINE;1
THIES_THIES_NDAME LO;1
KAOLACK_KAOLACK_NDAME;1
KOLDA_KOLDA_MEDINA ALPHA SADOU;1
THIES_TIVAOUANE_NGHASS;1
DAKAR_RUFISQUE_NDIENGUENE;1
THIES_M’BOUR_SALY NIAKHNIAKHAL;1
FATICK_FATICK_H1 NGUE GUEYE;1
FATICK_GOSSAS_H2 PALENE;1
DAKAR_DAKAR_CITE EL HADJI MALICK SY;1
LOUGA_LOUGA_SAKAL ALOUA (NDIAKHATE NDIERY);1
LOUGA_LOUGA_THIELE MANE;1
LOUGA_LOUGA_MBABOUCK LO;1
FATICK_FATICK_PALMARIN NGALLOU;1
SAINT-LOUIS_PODOR_NGOUYE;1
DIOURBEL_BAMBEY_GALLO;1
LOUGA_LOUGA_GADE TAGANIDE;1
KAOLACK_GUINGUINEO_PANAL THIARENE;1
ZIGUINCHOR_ZIGUINCHOR_LATY;1
KAOLACK_KAOLACK_H1 KEUR AMATH THIAM;1
LOUGA_LINGUERE_ODIOLDE 2;1
SAINT-LOUIS_PODOR_H38 WOUROU SAMBA DIOUMEL;1
THIES_TIVAOUANE_MBAKHISSE;1
FATICK_GOSSAS_H4 TENE BOUMACK;1
THIES_THIES_H3 THIAW THIAW;1
LOUGA_KEBEMER_DAROU KHAREGNE;1
KAOLACK_GUINGUINEO_H5 KEUR MBALLOU;1
DAKAR_DAKAR_CITE DOUANES;1
LOUGA_KEBEMER_LOYENE SYLLA;1
KAFFRINE_KOUNGHEUL_SARE PATHE;1
DAKAR_DAKAR_GRAND MEDINE 6;1
SAINT-LOUIS_PODOR_H1 YILO;1
TAMBACOUNDA_KOUPENTOUM_DAROU RAHMANE (PETEL OUOLOF);1
TAMBACOUNDA_BAKEL_H2 BELI;1
THIES_TIVAOUANE_MBAGUE;1
DAKAR_DAKAR_DIAMAGUENE;1
SAINT-LOUIS_DAGANA_DIASSARNABE BARDIAL;1
LOUGA_LOUGA_KEUR GOUMBA FALL;1
LOUGA_KEBEMER_NDIAW NDIAW PEULH;1
DIOURBEL_M’BACKE_BAITY NDIAYE;1
SAINT-LOUIS_PODOR_H9 DOUNGAL;1
THIES_TIVAOUANE_KEUR NDIAGA MBAYE (KEUR MOR ARAME);1
FATICK_GOSSAS_GAINA MBAR;1
KOLDA_VELINGARA_MEDINA SOUKEL;1
KOLDA_KOLDA_NIANDIAYE;1
MATAM_KANEL_NGAPOUGOU II;1
FATICK_FATICK_H5 KEUR MANDIAYE;1
LOUGA_LINGUERE_GASSEL CAMARA;1
KAOLACK_GUINGUINEO_H4 KEUR MALICK FAYE;1
KOLDA_KOLDA_SINTHIANG SAMBOU;1
TAMBACOUNDA_TAMBACOUNDA_H1 SINTHIOU THIERNO WOURY;1
SAINT-LOUIS_PODOR_H3 BAYLA;1
TAMBACOUNDA_TAMBACOUNDA_SINTHIOU DIECKA (DJINKORI BABA GALLE);1
SEDHIOU_BOUNKILING_KARARA MANJAQUE;1
THIES_TIVAOUANE_MBAMBARA;1
SEDHIOU_BOUNKILING_IRASSOLY;1
THIES_M’BOUR_H3 NDIAMBOUR;1
DAKAR_DAKAR_TOUBA OUAKAM II (CITE AVION);1
FATICK_FATICK_H5 SOMA DIAMBOUGOU;1
MATAM_MATAM_H2 BELLY DIALLO;1
MATAM_RANEROU FERLO_H4 WOURO YERO KORKA;1
LOUGA_KEBEMER_MOUYE NDIOBENNE;1
FATICK_GOSSAS_H2 NIANGUENE;1
THIES_TIVAOUANE_KEUR MEISSA NDIAYE;1
MATAM_MATAM_SADEL;1
DAKAR_PIKINE_SDV (MIXTE);1
KAFFRINE_KOUNGHEUL_NDRAME SALY;1
KOLDA_MEDINA YORO FOULAH_MEDINA NGAYENE;1
KOLDA_KOLDA_TOUBA LIMA;1
DIOURBEL_DIOURBEL_BOULIDIAMA 1;1
THIES_THIES_H2 PEULGA;2
THIES_TIVAOUANE_H3 DAYA MADA;1
KOLDA_KOLDA_GOROL;1
TAMBACOUNDA_GOUDIRY_H5 GOUREL DEMBA;1
SEDHIOU_BOUNKILING_SARE YORO MBALLO;1
LOUGA_LOUGA_GOUYAR DIENG;1
TAMBACOUNDA_KOUPENTOUM_DAROU WAHABE;1
THIES_TIVAOUANE_RISSO 1 (SANTHIE);1
SAINT-LOUIS_DAGANA_PATHE BADIO CARRIERE;1
DIOURBEL_DIOURBEL_H1 DAROU NGUINGUENE;1
KAOLACK_NIORO_DIAMA PALLENE MBAYENE;1
KAOLACK_KAOLACK_DYA;1
DIOURBEL_M’BACKE_NDIAMA;1
THIES_THIES_KHODEBA;1
MATAM_MATAM_H1 LANEL;1
TAMBACOUNDA_KOUPENTOUM_H1 SARE GNOUNKAROU;1
DAKAR_PIKINE_FORA;1
LOUGA_KEBEMER_PAIDA FALL;1
THIES_M’BOUR_H12 KOULOUCK (KEUR DIEGANE);1
FATICK_FATICK_H3 DIOKOUL;1
SAINT-LOUIS_PODOR_AYNOUMADY;1
KAOLACK_NIORO_DIAMWELY WOLOF;1
DIOURBEL_BAMBEY_NDOUGANE THIOUNE;1
SEDHIOU_SEDHIOU_THIOYENE KAWSARA;1
FATICK_FATICK_H4 MBETITE KHASSOUS;1
MATAM_KANEL_H1 GOUREL TOROBE;1
TAMBACOUNDA_TAMBACOUNDA_OUNDOUNDOU AMEROU;1
KAOLACK_GUINGUINEO_MBOSSEDJI MACISSE;1
KAOLACK_GUINGUINEO_H2 THIARAKHOULE;1
THIES_TIVAOUANE_H1 NDJILIWENE;1
TAMBACOUNDA_BAKEL_BIRFAL;1
LOUGA_LINGUERE_MBOUL 1;1
SEDHIOU_GOUDOMP_SARE TENING;1
TAMBACOUNDA_GOUDIRY_H6 KARAMATOU;1
THIES_THIES_KEUR SANGONE HANNE;1
MATAM_RANEROU FERLO_BOUNDOU MBABA BARKEDJI;1
KAOLACK_KAOLACK_THIOFFACK;1
KAOLACK_GUINGUINEO_SAWILA NDAO;1
FATICK_FOUNDIOUGNE_PASSY DIEMOUL;1
DAKAR_GUEDIAWAYE_GADAYE OCEAN;1
LOUGA_LOUGA_H1 BAIDY;1
TAMBACOUNDA_BAKEL_MISSIRAH SAMBA YIDE;1
KOLDA_KOLDA_MEDINA SAMBA DIAMANKA;1
DAKAR_GUEDIAWAYE_CITE DALAL JAMM;1
SEDHIOU_GOUDOMP_SARE BOUKO SALIA;1
SAINT-LOUIS_PODOR_H11 WOURO ABDOUL SIRÉ;1
SAINT-LOUIS_DAGANA_NDER;1
DAKAR_RUFISQUE_CITE ENSEIGNANTS;1
THIES_TIVAOUANE_KEUR SYLLA MADIOR;1
SAINT-LOUIS_DAGANA_H6 KEUR SONGO;1
SEDHIOU_BOUNKILING_SINTHIOU ALASSANE;1
KOLDA_MEDINA YORO FOULAH_H1 NEMA TOUCOULEUR (NEMA SAMBA SALL);1
KAOLACK_NIORO_KEUR NDJIGOU;1
THIES_THIES_H3 KEUR NDIACK KA;1
TAMBACOUNDA_TAMBACOUNDA_MOUNTOBOU (MOUNTOB);1
TAMBACOUNDA_KOUPENTOUM_SARE BOURANG (WOURO BOURANG);1
LOUGA_KEBEMER_KHALBANE NGANENE;1
TAMBACOUNDA_KOUPENTOUM_H3 DIALAMBANDY;1
THIES_TIVAOUANE_H1 KEUR GALLO BA;1
LOUGA_KEBEMER_FARISS PEULH;1
THIES_TIVAOUANE_NDIOCK PEULH;1
KOLDA_MEDINA YORO FOULAH_DJIFING COLY;1
MATAM_MATAM_AGNAM CIVOL;1
ZIGUINCHOR_ZIGUINCHOR_H1 NIABINA II;1
SEDHIOU_GOUDOMP_WALICOUNDA SOUCOUTOTO;1
THIES_TIVAOUANE_THIOCKE KHEWAR;1
KAOLACK_KAOLACK_KEUR SAMBA NGOUFFA;1
TAMBACOUNDA_TAMBACOUNDA_SARE BAMOUL;1
SAINT-LOUIS_PODOR_H9 WOURO MAMADOU BOYE;1
TAMBACOUNDA_GOUDIRY_H1 DJIPNE THIEWEL;1
KOLDA_VELINGARA_OUBA;1
ZIGUINCHOR_BIGNONA_H4 EDIAMADIEKENE;1
TAMBACOUNDA_TAMBACOUNDA_MEDINA SILY;1
TAMBACOUNDA_KOUPENTOUM_BOULEL PEULH;1
SAINT-LOUIS_SAINT LOUIS_GANTOUR;1
KAOLACK_NIORO_TAIBA NDRAME;1
DAKAR_KEUR MASSAR_PARCELLES ASSAINIES UNITE 10;2
SAINT-LOUIS_PODOR_H4 DIOLBORTOL;1
FATICK_GOSSAS_H2 PEULGA DE KHOUROU M’BACKE;1
DIOURBEL_DIOURBEL_TAWA;1
ZIGUINCHOR_BIGNONA_DJINOUBOR;1
KAOLACK_GUINGUINEO_KEUR NGAGNE (SAMBAME);1
KOLDA_MEDINA YORO FOULAH_H2 SINTHIANG IBEL;1
TAMBACOUNDA_GOUDIRY_THIENEL;1
TAMBACOUNDA_KOUPENTOUM_KAHENE PEULH (KAHENE DOUNDOU);1
DAKAR_PIKINE_MISSIRAH WAKHALDIAM;1
KAOLACK_NIORO_DIAMA THIEWY;1
KAOLACK_KAOLACK_SANTHIE NDIAYENE;1
FATICK_FOUNDIOUGNE_DIOGO SERERE 1;1
FATICK_FATICK_H4 NDOUNGAR;1
TAMBACOUNDA_KOUPENTOUM_DAROU SALAM BALEL;1
