DAKAR_DAKAR_GOUYE SALANE II;1
DAKAR_DAKAR_GOUYE SALANE PINTH;2
DAKAR_DAKAR_GOUYE SALANE RUE 35;1
DAKAR_DAKAR_GOUYE SALANE RUE 41;1
DAKAR_DAKAR_GOUYE SALANE SUD II;1
DAKAR_DAKAR_GOUYE SALANE VI;1
DAKAR_DAKAR_GOUYE SOR;1
DAKAR_DAKAR_GOUYE TANN;1
DAKAR_DAKAR_GOUYE THIERIGNE (CITE BISSAP);1
DAKAR_DAKAR_GRAND DAKAR;1
DAKAR_DAKAR_GRAND DAKAR (DARABIS);1
DAKAR_DAKAR_GRAND DAKAR 1;1
DAKAR_DAKAR_GRAND DAKAR 10;1
DAKAR_DAKAR_GRAND DAKAR 1B;1
DAKAR_DAKAR_GRAND DAKAR 2A;1
DAKAR_DAKAR_GRAND DAKAR 2B;1
DAKAR_DAKAR_GRAND DAKAR 4A;1
DAKAR_DAKAR_GRAND DAKAR 4B;1
DAKAR_DAKAR_GRAND DAKAR 5;1
DAKAR_DAKAR_GRAND DAKAR 6A;1
DAKAR_DAKAR_GRAND DAKAR 6B;1
DAKAR_DAKAR_GRAND DAKAR 7;1
DAKAR_DAKAR_GRAND DAKAR 7B (ZONE A);1
DAKAR_DAKAR_GRAND DAKAR 8;1
DAKAR_DAKAR_GRAND DAKAR 9;1
DAKAR_DAKAR_GRAND MEDINE IRREGULIER;1
DAKAR_DAKAR_GRAND NGOR;1
DAKAR_DAKAR_GRAND YOFF;1
DAKAR_DAKAR_GRAND YOFF LEONA;1
DAKAR_DAKAR_GUEULE TAPEE - FASS - COLOBANE;1
DAKAR_DAKAR_GUEULE TAPEE 1;1
DAKAR_DAKAR_GUEULE TAPEE 2;1
DAKAR_DAKAR_GUEULE TAPEE 3;1
DAKAR_DAKAR_HAMO GRAND YOFF;1
DAKAR_DAKAR_HANN EQUIPE;1
DAKAR_DAKAR_HANN GANGUI;1
DAKAR_DAKAR_HANN MARIGOT 1;1
DAKAR_DAKAR_HANN MARIGOT 2;1
DAKAR_DAKAR_HANN MARISTE;1
DAKAR_DAKAR_HANN MONTAGNE 5;1
DAKAR_DAKAR_HANN MONTAGNE 6;1
DAKAR_DAKAR_HANN PARC 1;1
DAKAR_DAKAR_HANN PARC II;1
DAKAR_DAKAR_HANN PECHE (LEBOUGUI);1
DAKAR_DAKAR_HANN PLAGE (WALOGUI);1
DAKAR_DAKAR_HANN SANTHIE;1
DAKAR_DAKAR_HANN TEFESS;1
DAKAR_DAKAR_HANN YENE;1
DAKAR_DAKAR_HANN/BEL AIR;1
DAKAR_DAKAR_HLM;1
DAKAR_DAKAR_HLM 1;1
DAKAR_DAKAR_HLM 2;1
DAKAR_DAKAR_HLM 3;1
DAKAR_DAKAR_HLM 4;1
DAKAR_DAKAR_HLM 5;1
DAKAR_DAKAR_HLM ANGLE MOUSSE;1
DAKAR_DAKAR_HLM FASS;1
DAKAR_DAKAR_HLM GRAND MEDINE;1
DAKAR_DAKAR_HLM GRAND YOFF;1
DAKAR_DAKAR_HLM GRAND YOFF 1;1
DAKAR_DAKAR_HLM GRAND YOFF 2 (CITE ASSANE DIOP);1
DAKAR_DAKAR_HLM GRAND YOFF 3;1
DAKAR_DAKAR_HLM GUEULE TAPEE;1
DAKAR_DAKAR_HLM HANN MARISTE;1
DAKAR_DAKAR_HLM NIMZATT (HLM 6);1
DAKAR_DAKAR_HLM PATTE D'OIE;1
DAKAR_DAKAR_HLM SHELTER 2;1
DAKAR_DAKAR_HOCK SANS FILS;1
DAKAR_DAKAR_ILE DE NGOR;1
DAKAR_DAKAR_ISLAM;1
DAKAR_DAKAR_ISLAM EXTENSION;1
DAKAR_DAKAR_KARACK;1
DAKAR_DAKAR_KAWSARA;1
DAKAR_DAKAR_KAYE OUSMANE DIENG;1
DAKAR_DAKAR_KAYES FINDIW;1
DAKAR_DAKAR_KEUR GOUMACK;1
DAKAR_DAKAR_KHAR YALLA;1
DAKAR_DAKAR_KHAR YALLA 2;1
DAKAR_DAKAR_KHAYA DIEUF;1
DAKAR_DAKAR_LAMBINASSE;1
DAKAR_DAKAR_LAYENE;1
DAKAR_DAKAR_LEONA;1
DAKAR_DAKAR_LIBERTE 1;1
DAKAR_DAKAR_LIBERTE 2;1
DAKAR_DAKAR_LIBERTE 3;1
DAKAR_DAKAR_LIBERTE 4;1
DAKAR_DAKAR_LIBERTE 5A;1
DAKAR_DAKAR_LIBERTE 6 EXTENSION;2
DAKAR_DAKAR_MAKA 1;1
DAKAR_DAKAR_MAKA 2;1
DAKAR_DAKAR_MAKA 3;1
DAKAR_DAKAR_MAME RHANE;1
DAKAR_DAKAR_MAMELLES AVIATION;1
DAKAR_DAKAR_MARCHE TILLENE;1
DAKAR_DAKAR_MBACKEUDEU;1
DAKAR_DAKAR_MBAMBARA;1
DAKAR_DAKAR_MBANE;1
DAKAR_DAKAR_MBOTTE;1
DAKAR_DAKAR_MBOUL;1
DAKAR_DAKAR_MEDINA;2
DAKAR_DAKAR_MERINA 2;1
DAKAR_DAKAR_MERINA1;1
DAKAR_DAKAR_MERMOZ - SACRE COEUR;1
DAKAR_DAKAR_MERMOZ 1ERE PORTE;1
DAKAR_DAKAR_MERMOZ 2E PORTE;1
DAKAR_DAKAR_MERMOZ PYROTECHNIQUE;1
DAKAR_DAKAR_MISSIRAH;1
DAKAR_DAKAR_MONTAGNE ROUGE;1
DAKAR_DAKAR_NDAW RAYON;1
DAKAR_DAKAR_NDENATE;1
DAKAR_DAKAR_NDEUNGAGNE;1
DAKAR_DAKAR_NDIONGORANE;1
DAKAR_DAKAR_NGAPAROU;1
DAKAR_DAKAR_NGARAF;1
DAKAR_DAKAR_NGARAF PINTH;1
DAKAR_DAKAR_NGOR;1
DAKAR_DAKAR_NGOR VIRAGE;1
DAKAR_DAKAR_NIAYE THIOCKER;1
DAKAR_DAKAR_OUAGOU NIAYES 1;1
DAKAR_DAKAR_OUAGOU NIAYES 2;1
DAKAR_DAKAR_OUAKAM;1
DAKAR_DAKAR_OUAKAM CORNICHE;1
DAKAR_DAKAR_PARC FOURRAGE;1
DAKAR_DAKAR_PARCELLES ASSAINIES;1
DAKAR_DAKAR_PATTE D'OIE;1
DAKAR_DAKAR_PATTE D'OIE BULDERS;1
DAKAR_DAKAR_PETERSEN;1
DAKAR_DAKAR_PETIT NGOR;1
DAKAR_DAKAR_PEULGA;1
DAKAR_DAKAR_POINT E;1
DAKAR_DAKAR_PONTY;1
DAKAR_DAKAR_PORT AUTONOME DE DAKAR;1
DAKAR_DAKAR_RASS MISSION;1
DAKAR_DAKAR_RESIDENCE NORD;1
DAKAR_DAKAR_RESIDENCE SUD;1
DAKAR_DAKAR_REUBEUSS;1
DAKAR_DAKAR_RIP;1
DAKAR_DAKAR_ROUKHOU DJINE;1
DAKAR_DAKAR_SACRE COEUR 1;1
DAKAR_DAKAR_SACRE COEUR 2;1
DAKAR_DAKAR_SACRE COEUR 3;1
DAKAR_DAKAR_SACRE COEUR 3 EXTENSION;1
DAKAR_DAKAR_SACRE COEUR 3 PYROTECHNIQUE;1
DAKAR_DAKAR_SANDIAL;1
DAKAR_DAKAR_SANTHIABA;1
DAKAR_DAKAR_SANTHIABA PINTH;1
DAKAR_DAKAR_SCAT URBAM (CITE CONACHAP);1
DAKAR_DAKAR_SCAT URBAM (CITE FOUGEROLLE);1
DAKAR_DAKAR_SCAT URBAM (CITE KEUR KHADIM 1);1
DAKAR_DAKAR_SCAT URBAM (CITE KEUR KHADIM 2);1
DAKAR_DAKAR_SCAT URBAM (ILOT A);1
DAKAR_DAKAR_SCAT URBAM (ILOT B);1
DAKAR_DAKAR_SCAT URBAM (ILOT C);1
DAKAR_DAKAR_SCAT URBAM (ILOT D);1
DAKAR_DAKAR_SCAT URBAM (ILOT E);1
DAKAR_DAKAR_SCAT URBAM (ILOT F);1
DAKAR_DAKAR_SCAT URBAM (ILOT G);1
DAKAR_DAKAR_SCAT URBAM (ILOT H);1
DAKAR_DAKAR_SCAT URBAM (ILOT M);1
DAKAR_DAKAR_SCAT URBAM (ILOT N);1
DAKAR_DAKAR_SCAT URBAM ARAFAT;1
DAKAR_DAKAR_SHELTER (ZONE COMMERCIALE);1
DAKAR_DAKAR_SICAP BOURGUIBA;1
DAKAR_DAKAR_SICAP DIEUPEUL 1;1
DAKAR_DAKAR_SICAP DIEUPEUL 2;1
DAKAR_DAKAR_SICAP DIEUPEUL 3;1
DAKAR_DAKAR_SICAP DIEUPEUL 4;1
DAKAR_DAKAR_SICAP FOIRE;1
DAKAR_DAKAR_SICAP LAYENE;1
DAKAR_DAKAR_SICAP LIBERTE;1
DAKAR_DAKAR_SICAP LIBERTE 5B;1
DAKAR_DAKAR_SICAP LIBERTE 5C;1
DAKAR_DAKAR_SICAP RUE 10;1
DAKAR_DAKAR_SINTHIA;1
DAKAR_DAKAR_SUD AFRICA;1
DAKAR_DAKAR_SUD FOIRE (CITE CSE);1
DAKAR_DAKAR_SUD FOIRE (CITE LIBASSE NIANG);1
DAKAR_DAKAR_SUD FOIRE (CITE OUSMANE DIOP);1
DAKAR_DAKAR_SUD FOIRE (CITE SONATEL 2);1
DAKAR_DAKAR_SUD FOIRE (CITE SONATEL 3);1
DAKAR_DAKAR_TAGLOU;1
DAKAR_DAKAR_TAIBA 1;1
DAKAR_DAKAR_TAIBA 2;1
DAKAR_DAKAR_TAIBA 3;1
DAKAR_DAKAR_TAIBA 4;1
